title,author,price,original_price,url,website,isbn,description,image_url,category,date_parsed
Колыбель для кошки: роман,Курт Воннегут,369,369 ₽,https://www.chitai-gorod.ru/product/kolybel-dlya-koshki-roman-2414384,chitai-gorod,978239402249,Книга 'Колыбель для кошки: роман...',https://www.chitai-gorod.ru/_static/fallback-cover.webp,klassicheskaya-proza-110003,2026-01-20 01:40:48
Лекарство от меланхолии,Рэй Брэдбери,649,649 ₽,https://www.chitai-gorod.ru/product/lekarstvo-ot-melanholii-2945483,chitai-gorod,978430839611,Книга 'Лекарство от меланхолии...',https://www.chitai-gorod.ru/_static/fallback-cover.webp,klassicheskaya-proza-110003,2026-01-20 01:40:48
Путешествие к центру Земли,Жюль Габриэль Верн,299,299 ₽,https://www.chitai-gorod.ru/product/puteshestvie-k-centru-zemli-2558637,chitai-gorod,978304683504,Книга 'Путешествие к центру Земли...',https://www.chitai-gorod.ru/_static/fallback-cover.webp,klassicheskaya-proza-110003,2026-01-20 01:40:48
Госпожа Бовари,Гюстав Флобер,319,319 ₽,https://www.chitai-gorod.ru/product/gospozha-bovari-2568166,chitai-gorod,978332780265,Книга 'Госпожа Бовари...',https://www.chitai-gorod.ru/_static/fallback-cover.webp,klassicheskaya-proza-110003,2026-01-20 01:40:48
Сага о Форсайтах,Джон Голсуорси,529,529 ₽,https://www.chitai-gorod.ru/product/saga-o-forsaytah-2802699,chitai-gorod,978596741850,Книга 'Сага о Форсайтах...',https://www.chitai-gorod.ru/_static/fallback-cover.webp,klassicheskaya-proza-110003,2026-01-20 01:40:48
Игрок. Вечные истории. Young Adult,Федор Достоевский,599,599 ₽,https://www.chitai-gorod.ru/product/igrok-vecnye-istorii-young-adult-3095278,chitai-gorod,978259643422,Книга 'Игрок. Вечные истории. Young Adult...',https://www.chitai-gorod.ru/_static/fallback-cover.webp,klassicheskaya-proza-110003,2026-01-20 01:40:48
Шум и ярость. Романы,Уильям Фолкнер,0,1 249 ₽,https://www.chitai-gorod.ru/product/sum-i-arost-romany-3135022,chitai-gorod,978839816682,Книга 'Шум и ярость. Романы...',https://www.chitai-gorod.ru/_static/fallback-cover.webp,klassicheskaya-proza-110003,2026-01-20 01:40:48
Над пропастью во ржи,Джером Сэлинджер,429,429 ₽,https://www.chitai-gorod.ru/product/nad-propastyu-vo-rzhi-2778634,chitai-gorod,978872410564,Книга 'Над пропастью во ржи...',https://www.chitai-gorod.ru/_static/fallback-cover.webp,klassicheskaya-proza-110003,2026-01-20 01:40:48
Северное сердце,Борис Шергин,0,1 299 ₽,https://www.chitai-gorod.ru/product/severnoe-serdce-3135038,chitai-gorod,978337205901,Книга 'Северное сердце...',https://www.chitai-gorod.ru/_static/fallback-cover.webp,klassicheskaya-proza-110003,2026-01-20 01:40:48
Юмористические рассказы,Надежда Тэффи,309,309 ₽,https://www.chitai-gorod.ru/product/yumoristicheskie-rasskazy-2978866,chitai-gorod,978792444062,Книга 'Юмористические рассказы...',https://www.chitai-gorod.ru/_static/fallback-cover.webp,klassicheskaya-proza-110003,2026-01-20 01:40:48
1984,Джордж Оруэлл,0,1 799 ₽,https://www.chitai-gorod.ru/product/1984-2918840,chitai-gorod,978132763515,Книга '1984...',https://www.chitai-gorod.ru/_static/fallback-cover.webp,klassicheskaya-proza-110003,2026-01-20 01:40:48
Тихий Дон,Михаил Шолохов,0,1 599 ₽,https://www.chitai-gorod.ru/product/tihiy-don-2745406,chitai-gorod,978566978894,Книга 'Тихий Дон...',https://www.chitai-gorod.ru/_static/fallback-cover.webp,klassicheskaya-proza-110003,2026-01-20 01:40:48
Лисы в винограднике,Лион Фейхтвангер,0,1 249 ₽,https://www.chitai-gorod.ru/product/lisy-v-vinogradnike-3137942,chitai-gorod,978683969681,Книга 'Лисы в винограднике...',https://www.chitai-gorod.ru/_static/fallback-cover.webp,klassicheskaya-proza-110003,2026-01-20 01:40:48
Палата №6,Антон Чехов,549,549 ₽,https://www.chitai-gorod.ru/product/palata-6-2945710,chitai-gorod,978352536661,Книга 'Палата №6...',https://www.chitai-gorod.ru/_static/fallback-cover.webp,klassicheskaya-proza-110003,2026-01-20 01:40:48
Цитадель,Арчибальд Кронин,389,389 ₽,https://www.chitai-gorod.ru/product/citadel-2624231,chitai-gorod,978350164612,Книга 'Цитадель...',https://www.chitai-gorod.ru/_static/fallback-cover.webp,klassicheskaya-proza-110003,2026-01-20 01:40:48
На Западном фронте без перемен,Эрих Мария Ремарк,699,699 ₽,https://www.chitai-gorod.ru/product/na-zapadnom-fronte-bez-peremen-2615990,chitai-gorod,978999494633,Книга 'На Западном фронте без перемен...',https://www.chitai-gorod.ru/_static/fallback-cover.webp,klassicheskaya-proza-110003,2026-01-20 01:40:48
Мастер и Маргарита. Вечные истории. Young Adult,Михаил Булгаков,679,679 ₽,https://www.chitai-gorod.ru/product/master-i-margarita-vechnye-istorii-young-adult-2996549,chitai-gorod,978919328201,Книга 'Мастер и Маргарита. Вечные истории. Young Adult...',https://www.chitai-gorod.ru/_static/fallback-cover.webp,klassicheskaya-proza-110003,2026-01-20 01:40:48
Бесы. Том 1. Вечные истории,Федор Достоевский,0,0 ₽,https://www.chitai-gorod.ru/product/besy-tom-1-vecnye-istorii-3120161,chitai-gorod,978436477093,Книга 'Бесы. Том 1. Вечные истории...',https://www.chitai-gorod.ru/_static/fallback-cover.webp,klassicheskaya-proza-110003,2026-01-20 01:40:48
Клиника: анатомия жизни,Артур Хейли,449,449 ₽,https://www.chitai-gorod.ru/product/klinika-anatomiya-zhizni-2725591,chitai-gorod,978856441879,Книга 'Клиника: анатомия жизни...',https://www.chitai-gorod.ru/_static/fallback-cover.webp,klassicheskaya-proza-110003,2026-01-20 01:40:48
Каллокаин,Карин Бойе,299,299 ₽,https://www.chitai-gorod.ru/product/kallokain-3035582,chitai-gorod,978508262759,Книга 'Каллокаин...',https://www.chitai-gorod.ru/_static/fallback-cover.webp,klassicheskaya-proza-110003,2026-01-20 01:40:48
Хороших девочек не убивают,Холли Джексон,699,699 ₽,https://www.chitai-gorod.ru/product/horoshih-devochek-ne-ubivayut-2869323,chitai-gorod,978313964258,Книга 'Хороших девочек не убивают...',https://content.img-gorod.ru/pim/products/images/2c/05/0197d412-b597-741c-867d-0c1337d42c05.jpg?width=300&height=300,detektiv-triller-110010,2026-01-20 01:40:51
Убийства на выставке собак. Детективное агентство «Благотворительный магазин»,Питер Боланд,829,829 ₽,https://www.chitai-gorod.ru/product/ubijstva-na-vystavke-sobak-detektivnoe-agentstvo-blagotvoritel-nyj-magazin-3-3132133,chitai-gorod,978810548528,Книга 'Убийства на выставке собак. Детективное агентство ...',https://content.img-gorod.ru/pim/products/images/a5/cf/019a4db9-8f4c-7120-86a5-fcec32fda5cf.jpg?width=300&height=300,detektiv-triller-110010,2026-01-20 01:40:51
Десять негритят,Агата Кристи,399,399 ₽,https://www.chitai-gorod.ru/product/desyat-negrityat-2735904,chitai-gorod,978532733120,Книга 'Десять негритят...',https://content.img-gorod.ru/pim/products/images/f9/84/019abc56-8d7f-75c9-9640-dd624b1cf984.jpg?width=300&height=300,detektiv-triller-110010,2026-01-20 01:40:51
Снежная ловушка мистера Куина,Бенедикт Браун,699,699 ₽,https://www.chitai-gorod.ru/product/sneznaa-lovuska-mistera-kuina-3125108,chitai-gorod,978178620418,Книга 'Снежная ловушка мистера Куина...',https://content.img-gorod.ru/pim/products/images/73/4e/019a7849-7a16-7d81-84f7-def867e8734e.jpg?width=300&height=300,detektiv-triller-110010,2026-01-20 01:40:51
"Убийство в ""Восточном экспрессе""",Агата Кристи,399,399 ₽,https://www.chitai-gorod.ru/product/ubiystvo-v-vostochnom-ekspresse-2701331,chitai-gorod,978853752602,"Книга 'Убийство в ""Восточном экспрессе""...'",https://content.img-gorod.ru/pim/products/images/f6/5a/018f5df6-a66e-7012-ac05-dba6a39af65a.jpg?width=300&height=300,detektiv-triller-110010,2026-01-20 01:40:51
Посох двуликого Януса,Александра Маринина,899,899 ₽,https://www.chitai-gorod.ru/product/posoh-dvulikogo-yanusa-3114054,chitai-gorod,978649190498,Книга 'Посох двуликого Януса...',https://content.img-gorod.ru/pim/products/images/79/11/019879df-a912-78e1-bd8b-897a4dcb7911.jpg?width=300&height=300,detektiv-triller-110010,2026-01-20 01:40:51
Убийства по алфавиту,Агата Кристи,399,399 ₽,https://www.chitai-gorod.ru/product/ubiystva-po-alfavitu-2702081,chitai-gorod,978694445692,Книга 'Убийства по алфавиту...',https://content.img-gorod.ru/pim/products/images/2d/4c/0194017c-5686-7b2d-b548-f37ecd452d4c.jpg?width=300&height=300,detektiv-triller-110010,2026-01-20 01:40:51
Дела Тайной канцелярии,Виктор Дашкевич,749,749 ₽,https://www.chitai-gorod.ru/product/dela-tajnoj-kancelarii-3117048,chitai-gorod,978130775452,Книга 'Дела Тайной канцелярии...',https://content.img-gorod.ru/pim/products/images/31/29/01982e37-0a9a-755f-8ed2-30db4a9a3129.jpg?width=300&height=300,detektiv-triller-110010,2026-01-20 01:40:51
Вечеринка в Хэллоуин,Агата Кристи,399,399 ₽,https://www.chitai-gorod.ru/product/vecherinka-v-hellouin-2749268,chitai-gorod,978211765875,Книга 'Вечеринка в Хэллоуин...',https://content.img-gorod.ru/pim/products/images/42/b2/018f5e3b-69b5-755a-8dfb-40e4b46a42b2.jpg?width=300&height=300,detektiv-triller-110010,2026-01-20 01:40:51
Убийство у алтаря,Вероника Хэли,749,749 ₽,https://www.chitai-gorod.ru/product/ubijstvo-u-altara-3108725,chitai-gorod,978827442766,Книга 'Убийство у алтаря...',https://content.img-gorod.ru/pim/products/images/29/a4/0198f14b-a3c0-7704-8eef-a7247e4429a4.jpg?width=300&height=300,detektiv-triller-110010,2026-01-20 01:40:51
Убийства и кексики. Детективное агентство «Благотворительный магазин»,Питер Боланд,829,829 ₽,https://www.chitai-gorod.ru/product/ubiystva-i-keksiki-detektivnoe-agentstvo-blagotvoritelnyy-magazin-1-3038714,chitai-gorod,978197054298,Книга 'Убийства и кексики. Детективное агентство «Благотв...',https://content.img-gorod.ru/pim/products/images/62/bb/019033f5-e0cf-7940-9ddd-262e9a0762bb.jpg?width=300&height=300,detektiv-triller-110010,2026-01-20 01:40:51
Ужасно катастрофический поход в зоопарк,Жоэль Диккер,649,649 ₽,https://www.chitai-gorod.ru/product/uzasno-katastroficeskij-pohod-v-zoopark-3127358,chitai-gorod,978523263880,Книга 'Ужасно катастрофический поход в зоопарк...',https://content.img-gorod.ru/pim/products/images/81/7e/0199616a-8d27-7e2a-9a1f-884a0bf6817e.jpg?width=300&height=300,detektiv-triller-110010,2026-01-20 01:40:51
Убийства и кексики. Детективное агентство «Благотворительный магазин»,Питер Боланд,549,549 ₽,https://www.chitai-gorod.ru/product/ubiystva-i-keksiki-detektivnoe-agentstvo-blagotvoritelnyy-magazin-1-format-klatchbuk-3061129,chitai-gorod,978432930406,Книга 'Убийства и кексики. Детективное агентство «Благотв...',https://content.img-gorod.ru/pim/products/images/6c/b2/0191922a-e857-72ee-8540-ba46fdee6cb2.jpg?width=300&height=300,detektiv-triller-110010,2026-01-20 01:40:51
Один из нас лжет,Карен Макманус,699,699 ₽,https://www.chitai-gorod.ru/product/odin-iz-nas-lzhet-2880878,chitai-gorod,978588349429,Книга 'Один из нас лжет...',https://content.img-gorod.ru/pim/products/images/f7/5a/01930508-5f11-7983-96e1-94b19fb8f75a.jpg?width=300&height=300,detektiv-triller-110010,2026-01-20 01:40:51
Рождество в Российской империи,"Лев Брусилов, Женя Гравис, Виктор Дашкевич, Игорь Евдокимов, Александра Лавалье, Тимур Суворкин, Дарья Эпштейн",799,799 ₽,https://www.chitai-gorod.ru/product/rozdestvo-v-rossijskoj-imperii-3125110,chitai-gorod,978315207412,Книга 'Рождество в Российской империи...',https://content.img-gorod.ru/pim/products/images/70/27/019ad9d1-068d-7ac8-b0c1-d53e377e7027.jpg?width=300&height=300,detektiv-triller-110010,2026-01-20 01:40:51
"Хорошая девочка, дурная кровь",Холли Джексон,699,699 ₽,https://www.chitai-gorod.ru/product/horoshaya-devochka-durnaya-krov-2995353,chitai-gorod,978770704324,"Книга 'Хорошая девочка, дурная кровь...'",https://content.img-gorod.ru/pim/products/images/21/cf/0197d431-d060-74fa-b025-c23e5fdc21cf.jpg?width=300&height=300,detektiv-triller-110010,2026-01-20 01:40:51
Дом молчания,Донато Карризи,979,979 ₽,https://www.chitai-gorod.ru/product/dom-molcania-3133909,chitai-gorod,978529797743,Книга 'Дом молчания...',https://content.img-gorod.ru/pim/products/images/ea/21/019a3290-0e08-7256-b480-fef4ce7aea21.jpg?width=300&height=300,detektiv-triller-110010,2026-01-20 01:40:51
Молчание ягнят,Томас Харрис,749,749 ₽,https://www.chitai-gorod.ru/product/molchanie-yagnyat-2883642,chitai-gorod,978228801828,Книга 'Молчание ягнят...',https://content.img-gorod.ru/pim/products/images/43/34/018f5fa3-fb5e-7c01-93ad-7f103ff64334.jpg?width=300&height=300,detektiv-triller-110010,2026-01-20 01:40:51
Королевский аркан,Елена Михалкова,829,829 ₽,https://www.chitai-gorod.ru/product/korolevskij-arkan-3117862,chitai-gorod,978109513449,Книга 'Королевский аркан...',https://content.img-gorod.ru/pim/products/images/c7/d7/0198407b-2be4-734d-8f70-21d4a299c7d7.jpg?width=300&height=300,detektiv-triller-110010,2026-01-20 01:40:51
