title,author,price,original_price,url,website,isbn,description,image_url,publisher,year,category,date_parsed
Кентервильское привидение,Уайльд Оскар,568,568 ₽,https://www.labirint.ru/books/860973/,labirint,978967401929,"Аркадия: 

Black and White, 2023. Кентервильское привидение",https://imo10.labirint.ru/books/860973/cover.jpg/363-0,"Аркадия: 

Black and White",2023,Детективы,2026-01-20 01:41:34
Колодцы предков,Хмелевская Иоанна,719,719 ₽,https://www.labirint.ru/books/848696/,labirint,978952231570,"Аркадия: 

Приключения пани Иоанны, 2023. Колодцы предков",https://imo10.labirint.ru/books/848696/cover.jpg/363-0,"Аркадия: 

Приключения пани Иоанны",2023,Детективы,2026-01-20 01:41:34
Женщина в белом,Коллинз Уилки,1362,1 362 ₽,https://www.labirint.ru/books/843937/,labirint,978486864377,"Качели: 

Читаем на качелях, 2023. Женщина в белом",https://imo10.labirint.ru/books/843937/cover.jpg/363-0,"Качели: 

Читаем на качелях",2023,Детективы,2026-01-20 01:41:34
Идущие на смерть приветствуют тебя!,Монтанари Данила Комастри,888,888 ₽,https://www.labirint.ru/books/840001/,labirint,978686044086,"Аркадия: 

Патриций, 2023. Идущие на смерть приветствуют тебя!",https://imo10.labirint.ru/books/840001/cover.jpg/363-0,"Аркадия: 

Патриций",2023,Детективы,2026-01-20 01:41:34
Посмертные записки Пиквикского клуба. В 2-х томах. Том 1,Диккенс Чарльз,848,848 ₽,https://www.labirint.ru/books/839718/,labirint,978935007152,"Лабиринт: 

Детская художественная литература, 2023. Посмертные записки Пиквикского клуба. В 2-х томах. Том 1",https://imo10.labirint.ru/books/839718/cover.jpg/363-0,"Лабиринт: 

Детская художественная литература",2023,Детективы,2026-01-20 01:41:34
Недостающее звено. Сборник рассказов,Штерн Борис,868,868 ₽,https://www.labirint.ru/books/839710/,labirint,978108039987,"Текст: 

Это фантастика!, 2023. Недостающее звено. Сборник рассказов",https://imo10.labirint.ru/books/839710/cover.jpg/363-0,"Текст: 

Это фантастика!",2023,Детективы,2026-01-20 01:41:34
"Кристин, дочь Лавранса. Книга 1. Венец",Унсет Сигрид,812,812 ₽,https://www.labirint.ru/books/826291/,labirint,978455747584,"Текст: 

Семейный роман, 2023. Кристин, дочь Лавранса. Книга 1. Венец",https://imo10.labirint.ru/books/826291/cover.jpg/363-0,"Текст: 

Семейный роман",2023,Детективы,2026-01-20 01:41:34
Упырь,Толстой Алексей Константинович,812,812 ₽,https://www.labirint.ru/books/691210/,labirint,978757659240,"Аркадия: 

Black and White, 2023. Упырь",https://imo10.labirint.ru/books/691210/cover.jpg/363-0,"Аркадия: 

Black and White",2023,Детективы,2026-01-20 01:41:34
Записки покойника (Театральный роман). Дьяволиада. Роковые яйца. Тайному другу,Булгаков Михаил Афанасьевич,432,432 ₽,https://www.labirint.ru/books/664512/,labirint,978663141340,"Время: 

Проверено временем, 2023. Записки покойника (Театральный роман). Дьяволиада. Роковые яйца. Тайному другу",https://imo10.labirint.ru/books/664512/cover.jpg/363-0,"Время: 

Проверено временем",2023,Детективы,2026-01-20 01:41:34
В окопах Сталинграда,Некрасов Виктор Платонович,1052,1 052 ₽,https://www.labirint.ru/books/640590/,labirint,978443869442,"Речь: 

Малая Классика Речи, 2023. В окопах Сталинграда",https://imo10.labirint.ru/books/640590/cover.jpg/363-0,"Речь: 

Малая Классика Речи",2023,Детективы,2026-01-20 01:41:34
Котлован. Джан,Платонов Андрей Платонович,407,407 ₽,https://www.labirint.ru/books/635526/,labirint,978795049759,"Время: 

Проверено временем, 2023. Котлован. Джан",https://imo10.labirint.ru/books/635526/cover.jpg/363-0,"Время: 

Проверено временем",2023,Детективы,2026-01-20 01:41:34
Униженные и оскорбленные,Достоевский Федор Михайлович,2103,2 103 ₽,https://www.labirint.ru/books/631688/,labirint,978696819362,"Речь: 

Классика Речи, 2023. Униженные и оскорбленные",https://imo10.labirint.ru/books/631688/cover.jpg/363-0,"Речь: 

Классика Речи",2023,Детективы,2026-01-20 01:41:34
Американская трагедия. В 2-х томах. Часть 1,Драйзер Теодор,3788,3 788 ₽,https://www.labirint.ru/books/631525/,labirint,978126836620,"Речь: 

Классика Речи, 2023. Американская трагедия. В 2-х томах. Часть 1",https://imo10.labirint.ru/books/631525/cover.jpg/363-0,"Речь: 

Классика Речи",2023,Детективы,2026-01-20 01:41:34
Мартин Иден,Лондон Джек,1457,1 457 ₽,https://www.labirint.ru/books/630950/,labirint,978924676965,"Издательский дом Мещерякова: 

Книги Джека Лондона, 2023. Мартин Иден",https://imo10.labirint.ru/books/630950/cover.jpg/363-0,"Издательский дом Мещерякова: 

Книги Джека Лондона",2023,Детективы,2026-01-20 01:41:34
Тихий Дон. В 4-х томах. Том 1,Шолохов Михаил Александрович,6376,6 376 ₽,https://www.labirint.ru/books/616505/,labirint,978853566167,"Речь: 

Классика Речи, 2023. Тихий Дон. В 4-х томах. Том 1",https://imo10.labirint.ru/books/616505/cover.jpg/363-0,"Речь: 

Классика Речи",2023,Детективы,2026-01-20 01:41:34
Идиот,Достоевский Федор Михайлович,3028,3 028 ₽,https://www.labirint.ru/books/588505/,labirint,978504697564,"Речь: 

Классика Речи, 2023. Идиот",https://imo10.labirint.ru/books/588505/cover.jpg/363-0,"Речь: 

Классика Речи",2023,Детективы,2026-01-20 01:41:34
Пассажирка,Станюкович Константин Михайлович,406,406 ₽,https://www.labirint.ru/books/796772/,labirint,978406085624,"Аркадия: 

Black and White, 2023. Пассажирка",https://imo10.labirint.ru/books/796772/cover.jpg/363-0,"Аркадия: 

Black and White",2023,Детективы,2026-01-20 01:41:34
Лабиринт Минотавра,Шекли Роберт,544,544 ₽,https://www.labirint.ru/books/786765/,labirint,978611576212,"Текст: 

Это фантастика!, 2023. Лабиринт Минотавра",https://imo10.labirint.ru/books/786765/cover.jpg/363-0,"Текст: 

Это фантастика!",2023,Детективы,2026-01-20 01:41:34
Бегущая по волнам,Грин Александр Степанович,1042,1 042 ₽,https://www.labirint.ru/books/779846/,labirint,978379146383,"Качели: 

Читаем на качелях, 2023. Бегущая по волнам",https://imo10.labirint.ru/books/779846/cover.jpg/363-0,"Качели: 

Читаем на качелях",2023,Детективы,2026-01-20 01:41:34
Избранные страницы английской поэзии,"Шекспир, Уайетт, Марло",830,830 ₽,https://www.labirint.ru/books/713837/,labirint,978226656883,"Текст: 

Билингва, 2023. Избранные страницы английской поэзии",https://imo10.labirint.ru/books/713837/cover.jpg/363-0,"Текст: 

Билингва",2023,Детективы,2026-01-20 01:41:34
Замогильные записки Пиквикского клуба. В 2-х томах,Диккенс Чарльз,6129,6 129 ₽,https://www.labirint.ru/books/546252/,labirint,978860374307,"Издательский дом Мещерякова: 

Новая Академия, 2023. Замогильные записки Пиквикского клуба. В 2-х томах",https://imo10.labirint.ru/books/546252/cover.jpg/363-0,"Издательский дом Мещерякова: 

Новая Академия",2023,Детективы,2026-01-20 01:41:34
Сто стихотворений,Брехт Бертольт,941,941 ₽,https://www.labirint.ru/books/259698/,labirint,978902381624,"Текст: 

Билингва, 2023. Сто стихотворений",https://imo10.labirint.ru/books/259698/cover.jpg/363-0,"Текст: 

Билингва",2023,Детективы,2026-01-20 01:41:34
Истории господина Койнера,Брехт Бертольт,465,465 ₽,https://www.labirint.ru/books/141107/,labirint,978859518625,"Текст: 

Билингва, 2023. Истории господина Койнера",https://imo10.labirint.ru/books/141107/cover.jpg/363-0,"Текст: 

Билингва",2023,Детективы,2026-01-20 01:41:34
